gene_id,0,1
panm_10206|tig00003619_g10206,-0.94355977,-2.0658193
panm_10209|tig00003620_g10209,-1.9857066,-0.06815098
panm_1020|tig00000248_g1020,-0.37838647,-1.8460712
panm_10210|tig00003620_g10210,-0.9051013,-1.6190145
panm_10211|tig00003620_g10211,-0.7020004,0.9256975
panm_10212|tig00003622_g10212,-0.4856588,-1.793075
panm_10213|tig00003622_g10213,-1.1039497,-2.084312
panm_10214|tig00003622_g10214,-1.1659653,-1.6303178
panm_10215|tig00003622_g10215,-2.4208815,0.78634316
panm_10216|tig00003622_g10216,1.3866295,-1.1631951
panm_10217|tig00003622_g10217,2.4905143,-0.7969672
panm_10218|tig00003622_g10218,-2.1551976,-0.7852004
panm_10219|tig00003622_g10219,-0.7946636,-1.3260524
panm_1021|tig00000248_g1021,1.7280184,-0.74775434
panm_10220|tig00003622_g10220,1.3643398,-1.1000035
panm_10221|tig00003626_g10221,-0.78897476,-2.307373
panm_10222|tig00003626_g10222,-1.2612206,-1.5397667
panm_10223|tig00003626_g10223,-1.7440462,-1.6321605
panm_10225|tig00003627_g10225,1.2607616,-0.9648697
panm_10226|tig00003627_g10226,-0.58072275,-1.2868414
panm_10227|tig00003627_g10227,-1.2824845,1.1815684
panm_10228|tig00003628_g10228,-1.3868377,0.93495345
panm_10229|tig00003628_g10229,-1.3008744,1.0592495
panm_1022|tig00000248_g1022,1.0139046,-1.3651206
panm_10230|tig00003628_g10230,1.2604488,0.02009753
panm_10231|tig00003628_g10231,0.75065076,-1.0493585
panm_10232|tig00003628_g10232,-0.91425526,-0.7857279
panm_10233|tig00003629_g10233,1.2230831,-0.50250363
panm_10234|tig00003629_g10234,-2.4420774,-0.39320892
panm_10235|tig00003632_g10235,-0.034303017,0.18252566
panm_10236|tig00003632_g10236,-0.67779183,-2.7901416
panm_10237|tig00003632_g10237,1.6238345,-0.502338
panm_10238|tig00003632_g10238,-1.5841277,-1.169919
panm_10239|tig00003632_g10239,-1.4849266,-0.9346203
panm_1023|tig00000248_g1023,-1.6467712,-0.47588283
panm_10240|tig00003635_g10240,-1.3278406,-1.0551428
panm_10241|tig00003635_g10241,-1.5262341,-0.9265341
panm_10242|tig00003635_g10242,-1.2122469,-0.8182131
panm_10244|tig00003645_g10244,1.091075,-0.15762904
panm_10245|tig00003645_g10245,2.2456093,0.5085394
panm_10246|tig00003645_g10246,-1.6794273,0.07103641
panm_10247|tig00003645_g10247,0.1572883,-0.76362604
panm_10248|tig00003646_g10248,0.50897896,1.3361852
panm_10249|tig00003646_g10249,-1.224934,-1.6136785
panm_1024|tig00000248_g1024,-1.9698843,-0.03888948
panm_10250|tig00003646_g10250,0.036458082,1.1553882
panm_10251|tig00003646_g10251,0.5744559,-0.45664942
panm_10252|tig00003646_g10252,-1.5765455,-1.261445
panm_10253|tig00003647_g10253,1.1569891,-0.04803844
panm_10254|tig00003647_g10254,-0.06592894,2.4326339
panm_10255|tig00003647_g10255,-1.2447767,-1.8256587
panm_10256|tig00003650_g10256,2.674514,0.67763686
panm_10257|tig00003650_g10257,-1.3052986,-1.7541078
panm_10258|tig00003654_g10258,1.2563258,-1.0205417
panm_10259|tig00003654_g10259,-1.1033088,0.39163485
panm_1025|tig00000248_g1025,-0.88515383,-1.1755093
panm_10260|tig00003654_g10260,-1.4698039,-1.7415849
panm_10261|tig00003659_g10261,-0.80925196,-1.3787334
panm_10262|tig00003659_g10262,-0.33660504,-1.3703749
panm_10263|tig00003659_g10263,-1.7914765,-1.7948302
panm_10264|tig00003659_g10264,-1.6546955,-1.7685863
panm_10265|tig00003662_g10265,-0.7359171,-0.8198377
panm_10266|tig00003662_g10266,-1.2426846,-1.8276061
panm_10267|tig00003662_g10267,-1.6248109,-1.4907705
panm_10268|tig00003662_g10268,-0.21452084,-1.9456075
panm_10269|tig00003662_g10269,-0.8109763,0.10793747
panm_1026|tig00000248_g1026,-0.1884536,-1.2422453
panm_10270|tig00003676_g10270,-2.3675,-0.018111032
panm_10271|tig00003676_g10271,-1.1161613,-2.1812549
panm_10272|tig00003696_g10272,-2.0511205,0.29933363
panm_10273|tig00003697_g10273,-0.9986571,-2.26633
panm_10274|tig00003697_g10274,0.15354358,-2.0371015
panm_10275|tig00003697_g10275,-0.6544295,2.6833963
panm_10276|tig00003697_g10276,-1.4471974,2.1914864
panm_10277|tig00003700_g10277,2.189837,1.0493715
panm_10278|tig00003700_g10278,-0.93927765,0.3505661
panm_10279|tig00003700_g10279,-2.3300898,-0.8655503
panm_1027|tig00000248_g1027,0.51934445,-0.29546928
panm_10280|tig00003700_g10280,-0.32056594,1.2532125
panm_10281|tig00003701_g10281,-1.4289435,1.343049
panm_10282|tig00003701_g10282,-1.3142601,-2.1207573
panm_10283|tig00003701_g10283,-0.936608,-0.14903842
panm_10284|tig00003701_g10284,0.4845632,-1.0275903
panm_10285|tig00003703_g10285,-0.95209783,0.5310891
panm_10286|tig00003703_g10286,1.7610146,0.85089856
panm_10287|tig00003704_g10287,-0.60760784,-0.36893997
panm_10288|tig00003704_g10288,-0.41185182,2.1483266
panm_10289|tig00003705_g10289,0.6679146,-1.2569448
panm_1028|tig00000248_g1028,-0.36534405,0.67727435
panm_10290|tig00003705_g10290,1.720266,1.2459564
panm_10291|tig00003706_g10291,-2.484536,0.17507109
panm_10292|tig00003706_g10292,-2.0218637,-1.0567348
panm_10293|tig00003709_g10293,-0.4391337,-1.1555645
panm_10294|tig00003709_g10294,-1.8372388,0.5035945
panm_10295|tig00003709_g10295,-1.5040541,-0.58266807
panm_10296|tig00003709_g10296,-0.26779938,-0.55389357
panm_10297|tig00003709_g10297,-1.0841765,-2.8306284
panm_10298|tig00003709_g10298,-1.5433265,-0.072308116
panm_10299|tig00003710_g10299,-0.53892493,-0.51400054
panm_1029|tig00000248_g1029,0.7285268,-1.0177491
panm_102|tig00000046_g102,-0.9024853,-1.2547854
panm_10300|tig00003710_g10300,-0.42741632,-0.41117686
panm_10301|tig00003711_g10301,-2.165846,-0.65526646
panm_10302|tig00003711_g10302,-0.9098732,-1.923773
panm_10303|tig00003711_g10303,-1.7562535,0.59049135
panm_10304|tig00003711_g10304,-1.2510076,0.14291649
panm_10305|tig00003711_g10305,-1.7268641,0.94491845
panm_10306|tig00003711_g10306,0.7031642,-1.7733111
panm_10307|tig00003711_g10307,0.09304822,-2.1532373
panm_10308|tig00003712_g10308,-1.5303739,-0.65512425
panm_10309|tig00003713_g10309,-1.6511005,-0.68818897
panm_1030|tig00000248_g1030,-1.7347425,0.644082
panm_10310|tig00003713_g10310,0.51489425,1.0794028
panm_10311|tig00003713_g10311,-0.15489848,-1.2906549
panm_10312|tig00003715_g10312,-1.7239532,-1.6237556
panm_10313|tig00003715_g10313,-0.34396064,-1.3456746
panm_10314|tig00003715_g10314,-0.15482098,0.5284074
panm_10315|tig00003715_g10315,-0.5574559,0.14335069
panm_10316|tig00003720_g10316,-0.95946085,0.27888238
panm_10317|tig00003720_g10317,0.20627351,-1.3214375
panm_10318|tig00003720_g10318,-0.035925493,-0.87552685
panm_10319|tig00003721_g10319,-2.5191262,-1.0094494
panm_1031|tig00000248_g1031,-1.883129,-1.3647541
panm_10320|tig00003721_g10320,-0.15482098,0.5284074
panm_10321|tig00003721_g10321,-2.0929554,-0.50997657
panm_10322|tig00003723_g10322,-2.2322378,-0.10652688
panm_10323|tig00003723_g10323,0.39052567,1.2080419
panm_10324|tig00003725_g10324,2.6198523,-0.124601364
panm_10325|tig00003725_g10325,-1.7229707,-0.38835055
panm_10326|tig00003725_g10326,2.6569288,-0.1912862
panm_10327|tig00003730_g10327,-1.5499297,-0.8839341
panm_10328|tig00003730_g10328,1.5360957,0.27718577
panm_10329|tig00003730_g10329,-1.7371657,0.15515311
panm_1032|tig00000248_g1032,1.1107048,-0.8262177
panm_10330|tig00003730_g10330,-1.1479988,-0.19422625
panm_10331|tig00003730_g10331,-1.31087,-2.071038
panm_10332|tig00003730_g10332,-1.3505572,-0.16204567
panm_10333|tig00003730_g10333,1.0412525,0.07715704
panm_10334|tig00003733_g10334,-1.7552862,0.22954339
panm_10335|tig00003733_g10335,-0.52254695,-1.6826243
panm_10336|tig00003733_g10336,2.5238056,0.55792916
panm_10337|tig00003733_g10337,-1.6261652,-0.0003632974
panm_10338|tig00003733_g10338,-0.8651805,-1.3915308
panm_10339|tig00003738_g10339,-0.6756888,-1.2856271
panm_1033|tig00000248_g1033,-0.10873212,-1.1199586
panm_10340|tig00003738_g10340,-2.0739973,-1.6056833
panm_10341|tig00003738_g10341,-1.02006,-0.8639581
panm_10342|tig00003740_g10342,-2.1399965,-0.55530155
panm_10343|tig00003742_g10343,-0.073332086,1.141952
panm_10344|tig00003742_g10344,-0.69575775,0.7441373
panm_10345|tig00003742_g10345,-1.0652544,1.4087372
panm_10346|tig00003742_g10346,-0.7924523,0.634072
panm_10347|tig00003742_g10347,-0.5494946,0.86107445
panm_10348|tig00003744_g10348,-0.04197405,-0.27985358
panm_10349|tig00003744_g10349,-1.4357171,-2.2869728
panm_1034|tig00000248_g1034,-0.7352755,0.75750023
panm_10350|tig00003765_g10350,0.44299775,-1.6867137
panm_10351|tig00003765_g10351,0.11737697,-1.5034087
panm_10352|tig00003765_g10352,-1.2276243,-1.4540023
panm_10353|tig00003765_g10353,-1.2317225,-0.36134243
panm_10354|tig00003765_g10354,-0.7533831,-1.5636933
panm_10355|tig00003765_g10355,1.7814093,1.4970044
panm_10356|tig00003765_g10356,-1.991473,-0.8005172
panm_10357|tig00003765_g10357,-2.1525319,-0.9012958
panm_10358|tig00003769_g10358,-1.4682608,-0.8438183
panm_10359|tig00003769_g10359,0.2933393,-0.14554308
panm_1035|tig00000248_g1035,-1.6371013,-0.06761421
panm_10360|tig00003769_g10360,-2.246249,-1.0420941
panm_10362|tig00003772_g10362,-0.45875347,0.72813946
panm_10363|tig00003772_g10363,-1.5302162,-1.5840409
panm_10364|tig00003772_g10364,-1.5920446,0.79791147
panm_10365|tig00003772_g10365,-0.3129035,0.6393976
panm_10366|tig00003778_g10366,-2.2599604,-0.60392386
panm_10367|tig00003778_g10367,-0.76458126,-1.3276181
panm_10368|tig00003778_g10368,-0.5504113,-1.1845949
panm_10369|tig00003778_g10369,-1.3890346,1.6060299
panm_1036|tig00000248_g1036,-0.5426168,0.56729394
panm_10370|tig00003778_g10370,-0.32131955,-0.08484637
panm_10371|tig00003778_g10371,-1.4858767,-1.9745234
panm_10372|tig00003778_g10372,-1.9510376,-1.0928304
panm_10373|tig00003778_g10373,-0.2013815,-1.489704
panm_10374|tig00003792_g10374,-1.6801441,0.2999349
panm_10375|tig00003792_g10375,-2.1639519,-1.1645517
panm_10376|tig00003797_g10376,1.7016089,1.0504873
panm_10377|tig00003797_g10377,0.2132023,-1.8549459
panm_10378|tig00003797_g10378,0.55769104,-0.68241286
panm_10379|tig00003797_g10379,-1.2646725,-1.5471925
panm_1037|tig00000248_g1037,0.28229174,-1.2584392
panm_10380|tig00003797_g10380,-1.2298257,-0.69453204
panm_10381|tig00003806_g10381,-0.46838027,-1.0326388
panm_10382|tig00003806_g10382,-1.5222175,-1.8106939
panm_10383|tig00003806_g10383,0.39591992,-0.61422485
panm_10384|tig00003810_g10384,1.3309467,1.6190156
panm_10385|tig00003810_g10385,-1.2890723,-2.4522116
panm_10386|tig00003810_g10386,-1.6894691,-0.75865996
panm_10387|tig00003810_g10387,-0.96513814,-0.3118432
panm_10388|tig00003810_g10388,-1.5962093,-2.0971885
panm_10389|tig00003811_g10389,-1.679425,0.6131616
panm_1038|tig00000248_g1038,0.015097905,-1.962404
panm_10390|tig00003811_g10390,-0.21609877,-1.8836838
panm_10391|tig00003811_g10391,-0.3434532,1.1929704
panm_10392|tig00003811_g10392,-0.1298859,-1.1710739
panm_10393|tig00003811_g10393,0.19759864,-1.0900869
panm_10394|tig00003818_g10394,-0.09789948,1.6551669
panm_10395|tig00003818_g10395,-0.51239467,1.9934713
panm_10396|tig00003818_g10396,-2.2143881,-0.5865509
panm_10397|tig00003818_g10397,-0.20596792,-0.7251478
panm_10398|tig00003820_g10398,-1.5682558,1.63307
panm_10399|tig00003820_g10399,-1.6605043,-1.6337533
panm_1039|tig00000248_g1039,0.5784134,0.0022334903
panm_103|tig00000046_g103,1.2424492,-0.13594247
panm_10400|tig00003821_g10400,-0.22184171,-2.2036517
panm_10401|tig00003821_g10401,-1.2673104,-0.979958
panm_10402|tig00003821_g10402,-2.3355029,0.46817183
panm_10403|tig00003823_g10403,-0.36887422,-1.3171998
panm_10404|tig00003823_g10404,-1.3277566,0.30830482
panm_10405|tig00003823_g10405,-0.693979,0.13445514
panm_10406|tig00003823_g10406,0.37981462,-1.8535893
panm_10407|tig00003823_g10407,0.08544169,-2.1401439
panm_10408|tig00003824_g10408,-0.7178,-1.4537374
panm_10409|tig00003824_g10409,0.6691166,-0.56675977
panm_1040|tig00000248_g1040,-1.5790164,-0.7305365
panm_10410|tig00003824_g10410,-0.5422429,1.5653026
panm_10411|tig00003824_g10411,-0.010014016,-0.5193269
panm_10412|tig00003825_g10412,-1.239898,-2.2353704
panm_10413|tig00003825_g10413,-0.5248489,-1.4042629
panm_10414|tig00003825_g10414,2.2464259,-0.38115603
panm_10415|tig00003826_g10415,-1.5735466,1.1287047
panm_10416|tig00003826_g10416,0.092398606,-0.75982857
panm_10417|tig00003826_g10417,-1.6170393,-1.3538347
panm_10418|tig00003826_g10418,-0.9996478,-1.4555807
panm_10419|tig00003826_g10419,-0.38950628,-1.1404455
panm_1041|tig00000248_g1041,0.41994637,-0.9471508
panm_10420|tig00003826_g10420,-1.5948832,-1.2147518
panm_10421|tig00003827_g10421,-0.8809237,0.7068769
panm_10422|tig00003827_g10422,0.009444871,-1.961934
panm_10423|tig00003827_g10423,-0.42321643,0.48738185
panm_10424|tig00003829_g10424,0.5874289,-1.0439849
panm_10425|tig00003829_g10425,-2.3086555,-0.587886
panm_10426|tig00003829_g10426,0.60769606,-1.2863865
panm_10427|tig00003832_g10427,0.5208253,-2.0786004
panm_10428|tig00003832_g10428,0.8621867,1.602625
panm_10429|tig00003837_g10429,-0.45037887,-1.4853017
panm_1042|tig00000248_g1042,2.4004781,-0.66179496
panm_10430|tig00003837_g10430,1.0128379,0.8990993
panm_10431|tig00003838_g10431,-0.7072172,-0.72663134
panm_10432|tig00003838_g10432,-1.6005545,-1.5105089
panm_10433|tig00003838_g10433,-0.892098,1.7300158
panm_10434|tig00003840_g10434,-1.2477125,1.0453981
panm_10435|tig00003840_g10435,-0.81462514,-1.464248
panm_10436|tig00003841_g10436,-0.19079342,2.0145364
panm_10437|tig00003841_g10437,-1.1859155,-0.71091473
panm_10438|tig00003841_g10438,-0.5588691,-1.0512378
panm_10440|tig00003842_g10440,1.9262954,-0.6022076
panm_10441|tig00003842_g10441,-0.45242068,-1.5695063
panm_10442|tig00003848_g10442,-0.62495446,0.868801
panm_10443|tig00003849_g10443,-1.2715093,-1.0671116
panm_10444|tig00003849_g10444,-1.4752938,-1.2145487
panm_10445|tig00003849_g10445,0.06108057,-1.3552758
panm_10446|tig00003849_g10446,0.7847782,0.29005954
